Subject,Level,TrialNo,Pred,Early.Late,Right.Wrong,Length,SoundFile,QuLength,CharacterLength,QuOnset,QuOffset,Response Onset,RT.s,QuLength.ms,CharacterLength.ms,QuOnset.ms,QuOffset.ms,ResponseOnset.ms,RT.ms,Response,Accuracy,Comments
22,Jungle,17,Unpred,late,wrong,Short,swiper late t,2.423955387,0.675372202,3.765275307,6.189230693,6.663055544,0.47382485,2423.955387,675.372202,3765.275307,6189.230693,6663.055544,473.8248504,n,1,NA
22,Jungle,18,Unpred,early,right,Long,cinderella early p,2.614068887,0.767016368,3.747469532,6.361538419,7.342614299,0.98107588,2614.068887,767.0163678,3747.469532,6361.538419,7342.614299,981.0758803,y,1,NA
22,Jungle,19,Unpred,early,right,Long,princessholly early t,2.640921003,0.625918183,3.695968245,6.336889248,6.68053081,0.343641562,2640.921003,625.9181826,3695.968245,6336.889248,6680.53081,343.6415622,y,1,NA
22,Jungle,20,Unpred,early,wrong,Short,anna early t,2.429431423,0.704048327,3.895630429,6.325061852,6.743174656,0.418112804,2429.431423,704.0483268,3895.630429,6325.061852,6743.174656,418.1128038,n,1,NA
22,Jungle,21,Unpred,late,wrong,Short,laalaa late p,2.500201971,0.669670039,3.713545306,6.213747278,6.658913628,0.445166351,2500.201971,669.6700386,3713.545306,6213.747278,6658.913628,445.1663507,n,1,NA
22,Jungle,22,Unpred,early,right,Short,woody early t,2.328932623,0.670020679,3.66042303,5.989355653,6.620485712,0.631130059,2328.932623,670.0206786,3660.42303,5989.355653,6620.485712,631.1300592,y,1,NA
22,Jungle,23,Unpred,early,right,Short,laalaa early t,2.662067496,0.637114286,3.704665582,6.366733078,6.814602114,0.447869036,2662.067496,637.1142864,3704.665582,6366.733078,6814.602114,447.8690365,y,1,NA
22,Jungle,24,Unpred,early,wrong,Short,noddy early t,2.363323424,0.686884137,3.736290825,6.09961425,6.495888917,0.396274667,2363.323424,686.8841374,3736.290825,6099.61425,6495.888917,396.2746673,n,1,NA
23,Beach,1,Pred,early,right,Short,chase_early_p,2.341856148,0.86778333,3.695926194,6.037782342,6.213818397,0.176036054,2341.856148,867.78333,3695.926194,6037.782342,6213.818397,176.0360542,y,1,NA
23,Beach,2,Pred,early,right,Long,daddypig_early_p,2.691773095,0.782398489,3.806950797,6.498723892,6.799220907,0.300497015,2691.773095,782.3984886,3806.950797,6498.723892,6799.220907,300.4970145,y,1,NA
23,Beach,3,Pred,late,wrong,Long,mummypig_late_p,2.586205327,0.778164804,3.678464296,6.264669623,6.747189915,0.482520292,2586.205327,778.164804,3678.464296,6264.669623,6747.189915,482.5202919,n,1,NA
23,Beach,4,Pred,late,right,Long,mickeymouse_late_p,2.699601817,0.896748575,3.666520213,6.36612203,6.494533702,0.128411672,2699.601817,896.7485751,3666.520213,6366.12203,6494.533702,128.4116718,y,1,NA
23,Beach,5,Pred,late,wrong,Long,daddypig_late_p,2.594702726,0.692372713,3.706247694,6.300950419,6.68270826,0.381757841,2594.702726,692.3727128,3706.247694,6300.950419,6682.70826,381.7578407,n,1,NA
23,Beach,6,Pred,early,right,Short,belle_early_p,2.457733101,0.937835744,3.739817117,6.197550218,6.165310854,-0.032239364,2457.733101,937.8357445,3739.817117,6197.550218,6165.310854,-32.23936421,y,1,NA
23,Beach,7,Pred,early,wrong,Long,mickeymouse_early_p,2.896867196,0.737809103,3.740643784,6.63751098,6.763708711,0.126197732,2896.867196,737.8091034,3740.643784,6637.51098,6763.708711,126.1977318,n,1,NA
23,Beach,8,Pred,late,wrong,Long,scoobydoo_late_p,2.886616645,0.820002471,3.740179689,6.626796334,7.057697248,0.430900915,2886.616645,820.0024706,3740.179689,6626.796334,7057.697248,430.9009147,n,1,NA
23,Beach,9,Pred,early,wrong,Long,curiousgeorge_early_p,3.224215784,0.739913365,3.719277056,6.94349284,7.343036954,0.399544114,3224.215784,739.9133646,3719.277056,6943.49284,7343.036954,399.5441141,n,1,NA
23,Beach,10,Pred,early,right,Long,scoobydoo_early_p,2.827343932,0.771592691,3.685056844,6.512400776,6.699069215,0.18666844,2827.343932,771.5926912,3685.056844,6512.400776,6699.069215,186.6684399,y,1,NA
23,Beach,11,Pred,late,right,Short,boots_late_p,2.476081426,0.602345326,3.871344014,6.34742544,6.787845346,0.440419906,2476.081426,602.3453259,3871.344014,6347.42544,6787.845346,440.4199063,y,1,NA
23,Beach,12,Pred,late,wrong,Short,chase_late_p,2.249301594,0.627263475,3.705916033,5.955217626,6.231263923,0.276046296,2249.301594,627.2634751,3705.916033,5955.217626,6231.263923,276.0462964,n,1,NA
23,Beach,13,Pred,late,right,Long,curiousgeorge_late_p,3.273859123,1.233369085,3.687710926,6.961570049,7.083299579,0.12172953,3273.859123,1233.369085,3687.710926,6961.570049,7083.299579,121.7295298,y,1,NA
23,Beach,14,Pred,early,wrong,Short,boots_early_p,2.538191133,0.831364711,3.703607278,6.24179841,6.531386697,0.289588287,2538.191133,831.3647108,3703.607278,6241.79841,6531.386697,289.588287,n,1,NA
23,Beach,15,Pred,late,right,Short,po_late_p,2.413269145,0.387462524,4.681586571,7.094855715,7.546947454,0.452091739,2413.269145,387.4625238,4681.586571,7094.855715,7546.947454,452.0917391,y,1,NA
23,Beach,16,Pred,early,right,Short,jake_early_p,2.660117277,0.870945436,3.680265995,6.340383272,6.655062559,0.314679287,2660.117277,870.9454364,3680.265995,6340.383272,6655.062559,314.6792874,y,1,NA
23,Beach,17,Pred,early,wrong,Long,firemansam_early_p,3.078328358,0.792289834,3.751911246,6.830239604,6.995320918,0.165081314,3078.328358,792.2898343,3751.911246,6830.239604,6995.320918,165.0813145,n,1,NA
23,Beach,18,Pred,late,wrong,Short,belle_late_p,2.111682671,0.412969374,3.722496582,5.834179252,6.449723223,0.615543971,2111.682671,412.9693737,3722.496582,5834.179252,6449.723223,615.5439707,n,1,NA
23,Beach,19,Pred,late,right,Long,firemansam_late_p,2.794489049,0.886167419,3.759917936,6.554406986,6.919620279,0.365213294,2794.489049,886.1674195,3759.917936,6554.406986,6919.620279,365.2132938,y,1,NA
23,Beach,20,Pred,early,right,Long,mummypig_early_p,2.837789413,0.797980276,3.683959717,6.521749129,6.757866532,0.236117403,2837.789413,797.9802763,3683.959717,6521.749129,6757.866532,236.1174025,y,1,NA
23,Beach,21,Pred,late,right,Short,skye_late_p,2.253909236,0.56937529,3.633211651,5.887120886,6.365587176,0.47846629,2253.909236,569.3752899,3633.211651,5887.120886,6365.587176,478.4662895,y,1,NA
23,Beach,22,Pred,early,wrong,Short,po_early_p,2.568358472,0.874023941,3.633457928,6.2018164,6.137094077,-0.064722322,2568.358472,874.0239408,3633.457928,6201.8164,6137.094077,-64.72232243,n,1,NA
23,Beach,23,Pred,early,wrong,Short,skye_early_p,2.810606874,0.867887352,3.764972085,6.575578959,6.748801106,0.173222147,2810.606874,867.8873519,3764.972085,6575.578959,6748.801106,173.2221466,n,1,NA
23,Beach,24,Pred,late,wrong,Short,jake_late_p,2.481745229,0.575741449,3.674684625,6.156429854,6.957549185,0.801119331,2481.745229,575.7414486,3674.684625,6156.429854,6957.549185,801.1193313,n,1,NA
23,Boat,1,Pred,late,wrong,Short,ben late_p,2.233798305,0.363945145,3.663526237,5.897324542,6.390966415,0.493641873,2233.798305,363.9451447,3663.526237,5897.324542,6390.966415,493.641873,n,1,NA
23,Boat,2,Pred,early,right,Short,mike early_p ,2.339355568,0.742356673,3.689972505,6.029328073,5.852891357,-0.176436716,2339.355568,742.3566729,3689.972505,6029.328073,5852.891357,-176.4367158,y,1,NA
23,Boat,3,Pred,early,wrong,Long,postmanpat early p,2.727715698,0.95943831,3.768184505,6.495900202,6.530372019,0.034471817,2727.715698,959.4383101,3768.184505,6495.900202,6530.372019,34.4718166,n,1,NA
23,Boat,4,Pred,late,wrong,Short,tom late p,2.292294822,0.434581737,3.685477358,5.97777218,6.189827735,0.212055555,2292.294822,434.5817371,3685.477358,5977.77218,6189.827735,212.0555546,n,1,NA
23,Boat,5,Pred,early,right,Long,suzysheep early p,2.743454104,0.74613049,3.658525637,6.401979741,6.149141765,-0.252837975,2743.454104,746.1304898,3658.525637,6401.979741,6149.141765,-252.8379753,y,1,NA
23,Boat,6,Pred,late,right,Short,george late_p,2.640850996,0.689347623,3.677230421,6.318081416,6.742721341,0.424639925,2640.850996,689.3476231,3677.230421,6318.081416,6742.721341,424.6399246,y,1,NA
23,Boat,7,Pred,late,wrong,Long,peppapig late_p,2.477787117,0.778622104,3.724287763,6.20207488,6.501540504,0.299465623,2477.787117,778.6221043,3724.287763,6202.07488,6501.540504,299.4656235,n,1,NA
23,Boat,8,Pred,early,wrong,Long,bobthebuilder early_p,2.845054842,0.782062355,3.705314827,6.550369669,6.387022869,-0.1633468,2845.054842,782.0623548,3705.314827,6550.369669,6387.022869,-163.3468,n,1,NA
23,Boat,9,Pred,late,right,Long,bobthebuilder late p,2.729167189,0.827690595,3.678542833,6.407710022,6.424265597,0.016555575,2729.167189,827.6905949,3678.542833,6407.710022,6424.265597,16.55557546,y,1,NA
23,Boat,10,Pred,early,wrong,Short,george early p,2.446202558,0.741896788,3.71398383,6.160186388,5.902688496,-0.257497892,2446.202558,741.8967875,3713.98383,6160.186388,5902.688496,-257.4978918,n,1,NA
23,Boat,11,Pred,early,right,Long,peppapig early p,2.710873575,0.735521401,3.659072859,6.369946434,6.270243335,-0.0997031,2710.873575,735.5214012,3659.072859,6369.946434,6270.243335,-99.70309984,y,1,NA
23,Boat,12,Pred,early,wrong,Long,winniethepooh early p,2.803484582,0.747651166,3.703490144,6.506974727,6.987414386,0.480439659,2803.484582,747.6511663,3703.490144,6506.974727,6987.414386,480.4396592,n,1,NA
23,Boat,13,Pred,late,wrong,Short,mike late p,2.655738575,0.640783216,5.137307257,7.793045832,7.816339011,0.023293179,2655.738575,640.7832163,5137.307257,7793.045832,7816.339011,23.29317853,n,1,NA
23,Boat,14,Pred,late,right,Short,buzz late p,2.522959472,0.555733793,3.637862712,6.160822184,6.058546155,-0.102276029,2522.959472,555.7337932,3637.862712,6160.822184,6058.546155,-102.2760291,y,1,NA
23,Boat,15,Pred,late,wrong,Long,nannyplum late_p,2.629429427,0.86485059,3.668407481,6.297836908,6.563442857,0.265605949,2629.429427,864.8505901,3668.407481,6297.836908,6563.442857,265.6059493,n,1,NA
23,Boat,16,Pred,late,right,Long,postmanpat late_p,2.940493209,0.750460438,3.664407044,6.604900253,6.357096742,-0.247803511,2940.493209,750.4604383,3664.407044,6604.900253,6357.096742,-247.803511,y,1,NA
23,Boat,17,Pred,early,wrong,Short,spot early_p,2.443597972,0.735342051,3.633661575,6.077259547,5.990703668,-0.086555879,2443.597972,735.3420511,3633.661575,6077.259547,5990.703668,-86.55587905,n,1,NA
23,Boat,18,Pred,early,right,Long,nannyplum early_p,2.904619068,0.776698192,3.8695296,6.774148668,6.958286472,0.184137805,2904.619068,776.6981921,3869.5296,6774.148668,6958.286472,184.1378048,y,1,NA
23,Boat,19,Pred,early,right,Short,tom early_p,2.504491409,0.777943923,3.716383011,6.220874421,6.293775436,0.072901016,2504.491409,777.9439225,3716.383011,6220.874421,6293.775436,72.90101575,y,1,NA
23,Boat,20,Pred,late,wrong,Long,suzysheep late_p,2.456097626,0.715904757,3.652971668,6.109069293,6.761344062,0.652274768,2456.097626,715.9047571,3652.971668,6109.069293,6761.344062,652.2747684,n,1,NA
23,Boat,21,Pred,early,right,Short,ben early p,2.31438058,0.744874119,3.722466725,6.036847305,5.842715931,-0.194131374,2314.38058,744.8741191,3722.466725,6036.847305,5842.715931,-194.1313739,y,1,NA
23,Boat,22,Pred,late,right,Long,winniethepooh late_p,2.630546843,0.789429885,3.70191108,6.332457923,6.491896441,0.159438517,2630.546843,789.4298853,3701.91108,6332.457923,6491.896441,159.4385173,y,1,NA
23,Boat,23,Pred,early,wrong,Short,buzz early_p,2.381309915,0.794787782,3.711160128,6.092470043,6.309336181,0.216866138,2381.309915,794.7877821,3711.160128,6092.470043,6309.336181,216.8661378,n,1,NA
23,Boat,24,Pred,late,right,Short,spot late p,2.484683156,0.681917504,3.686720294,6.17140345,6.439619209,0.268215758,2484.683156,681.9175042,3686.720294,6171.40345,6439.619209,268.2157584,y,1,NA
23,Cave,1,Pred,early,right,Long,thefatcontroller early_p,3.268871248,0.761147178,3.752945123,7.021816372,6.96597716,-0.055839212,3268.871248,761.1471784,3752.945123,7021.816372,6965.97716,-55.83921171,y,1,NA
23,Cave,2,Pred,late,wrong,Short,olaf late_p,2.392736797,0.541335584,3.69833748,6.091074278,6.418096789,0.327022511,2392.736797,541.3355836,3698.33748,6091.074278,6418.096789,327.0225108,n,1,NA
23,Cave,3,Pred,early,right,Long,captainbarnacles early p,3.042028443,0.709611359,3.7650161,6.807044543,7.095893954,0.288849411,3042.028443,709.6113592,3765.0161,6807.044543,7095.893954,288.8494113,y,1,NA
23,Cave,4,Pred,early,wrong,Short,dipsy early p,2.405399948,0.774816653,3.658797187,6.064197136,5.825301778,-0.238895358,2405.399948,774.8166533,3658.797187,6064.197136,5825.301778,-238.8953578,n,1,NA
23,Cave,5,Pred,late,right,Short,elsa late p,2.419902645,0.535148257,3.711409013,6.131311658,6.291499507,0.160187849,2419.902645,535.1482569,3711.409013,6131.311658,6291.499507,160.1878494,y,1,NA
23,Cave,6,Pred,early,right,Short,olaf early p,2.40183226,0.701062683,3.687780584,6.089612844,6.283250225,0.193637382,2401.83226,701.0626826,3687.780584,6089.612844,6283.250225,193.6373819,y,1,NA
23,Cave,7,Pred,early,wrong,Long,lighteningmcqueen early p,3.446309296,0.750863129,3.760105828,7.206415123,7.131476579,-0.074938544,3446.309296,750.8631287,3760.105828,7206.415123,7131.476579,-74.93854399,n,1,NA
23,Cave,8,Pred,early,right,Short,gaston early_p,2.477375091,0.750778099,3.70417426,6.181549351,6.045556393,-0.135992957,2477.375091,750.7780986,3704.17426,6181.549351,6045.556393,-135.9929574,y,1,NA
23,Cave,9,Pred,late,right,Short,dipsy late_p,2.271873471,0.455871197,3.679418234,5.951291704,6.179707126,0.228415422,2271.873471,455.8711967,3679.418234,5951.291704,6179.707126,228.4154218,y,1,NA
23,Cave,10,Pred,early,wrong,Long,princesssofia early p,3.083901573,0.76788308,3.711837142,6.795738716,6.711347761,-0.084390955,3083.901573,767.88308,3711.837142,6795.738716,6711.347761,-84.390955,n,1,NA
23,Cave,11,Pred,early,right,Short,dora early_p,2.423697115,0.765886669,3.673557103,6.097254217,5.983923671,-0.113330547,2423.697115,765.8866685,3673.557103,6097.254217,5983.923671,-113.3305467,y,1,NA
23,Cave,12,Pred,late,wrong,Long,rebeccarabbit late_p,2.76046257,1.036590547,3.678686193,6.439148763,6.522033824,0.082885061,2760.46257,1036.590547,3678.686193,6439.148763,6522.033824,82.88506121,n,1,NA
23,Cave,13,Pred,late,wrong,Long,thefatcontroller late p,2.804979782,0.985423368,3.725790599,6.530770381,6.996228241,0.46545786,2804.979782,985.4233675,3725.790599,6530.770381,6996.228241,465.45786,n,1,NA
23,Cave,14,Pred,early,wrong,Long,spongebobsquarepants early_p,3.515900577,0.766238522,3.705796002,7.221696578,6.986535075,-0.235161503,3515.900577,766.2385218,3705.796002,7221.696578,6986.535075,-235.1615028,n,1,NA
23,Cave,15,Pred,late,wrong,Long,captainbarnacles late_p,3.178713914,1.227287195,3.667639667,6.846353581,7.45350755,0.607153969,3178.713914,1227.287195,3667.639667,6846.353581,7453.50755,607.1539693,y,0,NA
23,Cave,16,Pred,early,right,Long,rebeccarabbit early p,2.917685509,0.773307243,3.686865607,6.604551116,6.44762066,-0.156930456,2917.685509,773.3072434,3686.865607,6604.551116,6447.62066,-156.9304563,y ,0,NA
23,Cave,17,Pred,early,wrong,Short,elsa early_p,2.396382562,0.717807244,3.694956006,6.091338568,5.917938111,-0.173400457,2396.382562,717.8072437,3694.956006,6091.338568,5917.938111,-173.4004566,n,1,NA
23,Cave,18,Pred,late,right,Long,spongebobsquarepants late p ,3.4509754,1.637779008,3.694596554,7.145571954,6.99661458,-0.148957374,3450.9754,1637.779008,3694.596554,7145.571954,6996.61458,-148.9573744,y,1,NA
23,Cave,19,Pred,late,right,Short,tigger late p,2.113824459,0.3595773,3.719209766,5.833034225,5.910923324,0.077889099,2113.824459,359.5773,3719.209766,5833.034225,5910.923324,77.88909873,y,1,NA
23,Cave,20,Pred,late,wrong,Short,dora late p,2.162238987,0.458346425,3.80057166,5.962810647,6.148364013,0.185553366,2162.238987,458.3464253,3800.57166,5962.810647,6148.364013,185.5533661,n,1,NA
23,Cave,21,Pred,late,right,Long,lighteningmcqueen late_p,3.03504226,1.048546709,5.122159528,8.157201788,8.230741468,0.073539681,3035.04226,1048.546709,5122.159528,8157.201788,8230.741468,73.53968078,y,1,NA
23,Cave,22,Pred,late,right,Long,princesssofia late_p,2.770941938,1.063134148,3.667570728,6.438512666,6.548842588,0.110329922,2770.941938,1063.134148,3667.570728,6438.512666,6548.842588,110.3299221,y,1,NA
23,Cave,23,Pred,early,wrong,Short,tigger early_p,2.251917269,0.765424382,3.677222589,5.929139858,5.874226978,-0.05491288,2251.917269,765.4243816,3677.222589,5929.139858,5874.226978,-54.9128798,n,1,NA
23,Cave,24,Pred,late,wrong,Short,gaston late p,2.51382113,0.636882463,3.694339195,6.208160325,6.697027624,0.488867299,2513.82113,636.8824634,3694.339195,6208.160325,6697.027624,488.8672993,n,1,NA
23,Jungle,1,Pred,early,wrong,Long,thegruffalo early p,2.500834713,0.7442039,3.666421768,6.167256481,6.345146697,0.177890217,2500.834713,744.2038999,3666.421768,6167.256481,6345.146697,177.8902166,n,1,NA
23,Jungle,2,Pred,early,right,Long,thewiseoldelf early p,3.370351281,0.759668276,3.935424104,7.305775385,7.577832223,0.272056838,3370.351281,759.6682758,3935.424104,7305.775385,7577.832223,272.0568383,y,1,NA
23,Jungle,3,Pred,late,wrong,Long,thewiseoldelf late_p,2.82089066,1.15969145,3.721201311,6.542091972,6.752234252,0.21014228,2820.89066,1159.69145,3721.201311,6542.091972,6752.234252,210.1422801,n,1,NA
23,Jungle,4,Pred,late,right,Long,docmcstuffins late p,3.020380602,1.171933534,3.694791852,6.715172454,7.338049798,0.622877344,3020.380602,1171.933534,3694.791852,6715.172454,7338.049798,622.8773442,y,1,NA
23,Jungle,5,Pred,early,wrong,Short,snowwhite early p,2.811367056,0.846120033,3.699453848,6.510820903,6.471809935,-0.039010968,2811.367056,846.1200328,3699.453848,6510.820903,6471.809935,-39.01096841,n ,0,NA
23,Jungle,6,Pred,late,right,Short,noddy late p,2.447937989,0.558594577,3.669401537,6.117339526,6.169554071,0.052214544,2447.937989,558.5945767,3669.401537,6117.339526,6169.554071,52.21454438,y,1,NA
23,Jungle,7,Pred,late,wrong,Long,cinderella late_p,2.492404712,0.787054355,3.690752273,6.183156985,6.423362945,0.24020596,2492.404712,787.0543549,3690.752273,6183.156985,6423.362945,240.2059599,n,1,NA
23,Jungle,8,Pred,late,right,Long,tinkywinky late_p,2.629671867,0.807092158,3.751454129,6.381125996,6.633438789,0.252312794,2629.671867,807.0921577,3751.454129,6381.125996,6633.438789,252.3127936,y,1,NA
23,Jungle,9,Pred,late,wrong,Long,princessholly late p,2.622253037,0.839874884,3.711371416,6.333624453,7.120328374,0.786703921,2622.253037,839.8748844,3711.371416,6333.624453,7120.328374,786.7039211,n,1,NA
23,Jungle,10,Pred,early,right,Short,swiper early p,2.76453971,0.815309759,3.688267256,6.452806966,6.392025766,-0.060781199,2764.53971,815.3097585,3688.267256,6452.806966,6392.025766,-60.78119942,y,1,NA
23,Jungle,11,Pred,late,right,Long,thegruffalo late_p,2.41578052,0.66420703,3.722798918,6.138579438,6.275078876,0.136499438,2415.78052,664.2070302,3722.798918,6138.579438,6275.078876,136.4994383,y,1,NA
23,Jungle,12,Pred,late,right,Short,anna late p,2.447295407,0.638739622,3.697654264,6.144949671,6.255489556,0.110539885,2447.295407,638.7396222,3697.654264,6144.949671,6255.489556,110.5398851,y,1,NA
23,Jungle,13,Pred,early,wrong,Long,docmcstuffins early_p,2.898692708,0.736420177,3.746930945,6.645623653,6.64074291,-0.004880743,2898.692708,736.4201766,3746.930945,6645.623653,6640.74291,-4.880743451,n,1,NA
23,Jungle,14,Pred,early,wrong,Long,tinkywinky early p,2.902547656,0.829532216,3.691073885,6.593621541,6.461681904,-0.131939637,2902.547656,829.5322156,3691.073885,6593.621541,6461.681904,-131.9396368,n,1,NA
23,Jungle,15,Pred,late,wrong,Short,woody late p,2.416450468,0.581170626,3.713677559,6.130128027,6.73895604,0.608828014,2416.450468,581.1706257,3713.677559,6130.128027,6738.95604,608.8280135,n,1,NA
23,Jungle,16,Pred,late,right,Short,snowwhite late_p,2.626512165,0.860987181,3.6998729,6.326385064,6.447850097,0.121465032,2626.512165,860.9871806,3699.8729,6326.385064,6447.850097,121.4650325,y,1,NA
23,Jungle,17,Pred,late,wrong,Short,swiper late_p,2.540022767,0.708934661,3.697955926,6.237978693,6.52635996,0.288381267,2540.022767,708.9346608,3697.955926,6237.978693,6526.35996,288.3812672,n,1,NA
23,Jungle,18,Pred,early,right,Long,cinderella early p,2.614068887,0.767016368,3.744864896,6.358933783,6.228196376,-0.130737407,2614.068887,767.0163678,3744.864896,6358.933783,6228.196376,-130.7374067,y,1,NA
23,Jungle,19,Pred,early,right,Long,princessholly early_p,2.772021671,0.749172147,3.693409912,6.465431583,6.271129516,-0.194302067,2772.021671,749.1721465,3693.409912,6465.431583,6271.129516,-194.3020667,y ,0,NA
23,Jungle,20,Pred,early,wrong,Short,anna early_p,2.643955511,0.839932694,3.677397959,6.321353471,6.283631624,-0.037721847,2643.955511,839.9326942,3677.397959,6321.353471,6283.631624,-37.72184653,n,1,NA
23,Jungle,21,Pred,late,wrong,Short,laalaa late p,2.500201971,0.669670039,3.732783831,6.232985802,6.462255222,0.22926942,2500.201971,669.6700386,3732.783831,6232.985802,6462.255222,229.2694199,n,1,NA
23,Jungle,22,Pred,early,right,Short,woody early_p,2.488234294,0.768360259,3.677899877,6.166134172,6.028824544,-0.137309628,2488.234294,768.3602586,3677.899877,6166.134172,6028.824544,-137.309628,y,1,NA
23,Jungle,23,Pred,early,right,Short,laalaa early_p,2.795572514,0.813385092,3.69107585,6.486648364,6.28754643,-0.199101934,2795.572514,813.385092,3691.07585,6486.648364,6287.54643,-199.101934,y,1,NA
23,Jungle,24,Pred,early,wrong,Short,noddy early_p,2.495149506,0.823861739,3.68754368,6.182693186,6.099367737,-0.083325449,2495.149506,823.8617393,3687.54368,6182.693186,6099.367737,-83.32544916,n,1,NA
24,Beach,1,Unpred,early,right,Short,chase_early_p,2.341856148,0.86778333,3.790581196,6.132437344,6.471755375,0.339318031,2341.856148,867.78333,3790.581196,6132.437344,6471.755375,339.3180306,y,1,NA
24,Beach,2,Unpred,early,right,Long,daddypig_early_p,2.691773095,0.782398489,3.67459162,6.366364715,6.751308163,0.384943448,2691.773095,782.3984886,3674.59162,6366.364715,6751.308163,384.9434484,y,1,NA
24,Beach,3,Unpred,late,wrong,Long,mummypig_late_t,2.700804835,0.764833531,3.6986694,6.399474234,6.769916442,0.370442208,2700.804835,764.8335309,3698.6694,6399.474234,6769.916442,370.4422077,n,1,NA
24,Beach,4,Unpred,late,right,Long,mickeymouse_late_t,2.707895166,0.939343407,3.735674575,6.443569742,6.696953308,0.253383566,2707.895166,939.3434073,3735.674575,6443.569742,6696.953308,253.3835661,y,1,NA
24,Beach,5,Unpred,late,wrong,Long,daddypig_late_t,2.642951696,0.676462608,3.720149235,6.363100931,6.991271527,0.628170596,2642.951696,676.4626076,3720.149235,6363.100931,6991.271527,628.170596,n,1,NA
24,Beach,6,Unpred,early,right,Short,belle_early_t,2.389039529,0.772137704,3.795013058,6.184052587,6.72557007,0.541517483,2389.039529,772.1377038,3795.013058,6184.052587,6725.57007,541.5174834,y,1,NA
24,Beach,7,Unpred,early,wrong,Long,mickeymouse_early_p,2.896867196,0.737809103,3.718211372,6.615078568,7.106415608,0.49133704,2896.867196,737.8091034,3718.211372,6615.078568,7106.415608,491.3370402,n,1,NA
24,Beach,8,Unpred,late,wrong,Long,scoobydoo_late_p,2.886616645,0.820002471,3.724332986,6.610949631,7.236311937,0.625362306,2886.616645,820.0024706,3724.332986,6610.949631,7236.311937,625.3623056,n,1,NA
24,Beach,9,Unpred,early,wrong,Long,curiousgeorge_early_t,3.359510559,0.709678714,3.866379121,7.22588968,7.882816362,0.656926682,3359.510559,709.6787139,3866.379121,7225.88968,7882.816362,656.9266818,n,1,NA
24,Beach,10,Unpred,early,right,Long,scoobydoo_early_t,2.759690809,0.708408199,3.66501395,6.42470476,6.942999472,0.518294712,2759.690809,708.4081986,3665.01395,6424.70476,6942.999472,518.2947119,y,1,NA
24,Beach,11,Unpred,late,right,Short,boots_late_p,2.476081426,0.602345326,3.884102784,6.36018421,6.86814813,0.50796392,2476.081426,602.3453259,3884.102784,6360.18421,6868.14813,507.9639198,y,1,NA
24,Beach,12,Unpred,late,wrong,Short,chase_late_t,2.493944149,0.723666748,3.773477005,6.267421154,6.731738685,0.464317531,2493.944149,723.6667477,3773.477005,6267.421154,6731.738685,464.3175306,n,1,NA
24,Beach,13,Unpred,late,right,Long,curiousgeorge_late_p,3.273859123,1.233369085,3.689203573,6.963062697,7.264865089,0.301802392,3273.859123,1233.369085,3689.203573,6963.062697,7264.865089,301.802392,y,1,NA
24,Beach,14,Unpred,early,wrong,Short,boots_early_t,2.359140056,0.768914113,4.411787557,6.770927613,7.385110399,0.614182785,2359.140056,768.9141129,4411.787557,6770.927613,7385.110399,614.1827853,n,1,NA
24,Beach,15,Unpred,late,right,Short,po_late_p,2.413269145,0.387462524,4.687095655,7.1003648,7.74484074,0.644475941,2413.269145,387.4625238,4687.095655,7100.3648,7744.84074,644.4759409,y,1,NA
24,Beach,16,Unpred,early,right,Short,jake_early_t,2.516715309,0.736252957,3.753173163,6.269888472,6.798552415,0.528663943,2516.715309,736.2529575,3753.173163,6269.888472,6798.552415,528.6639434,y,1,NA
24,Beach,17,Unpred,early,wrong,Long,firemansam_early_p,3.078328358,0.792289834,3.728399242,6.8067276,7.291588296,0.484860696,3078.328358,792.2898343,3728.399242,6806.7276,7291.588296,484.8606957,n,1,NA
24,Beach,18,Unpred,late,wrong,Short,belle_late_p,2.111682671,0.412969374,3.773050717,5.884733388,6.660489176,0.775755788,2111.682671,412.9693737,3773.050717,5884.733388,6660.489176,775.7557876,n,1,NA
24,Beach,19,Unpred,late,right,Long,firemansam_late_t,2.959190693,0.868586916,3.7222513,6.681441993,7.323320759,0.641878766,2959.190693,868.5869156,3722.2513,6681.441993,7323.320759,641.8787661,y,1,NA
24,Beach,20,Unpred,early,right,Long,mummypig_early_p,2.837789413,0.797980276,3.682068106,6.519857519,6.952116197,0.432258678,2837.789413,797.9802763,3682.068106,6519.857519,6952.116197,432.2586784,y,1,NA
24,Beach,21,Unpred,late,right,Short,skye_late_t,2.39592187,0.56971903,3.688394947,6.084316817,6.694637483,0.610320667,2395.92187,569.71903,3688.394947,6084.316817,6694.637483,610.3206666,y,1,NA
24,Beach,22,Unpred,early,wrong,Short,po_early_t,2.423004532,0.675116934,3.647487365,6.070491896,6.743012734,0.672520838,2423.004532,675.1169339,3647.487365,6070.491896,6743.012734,672.5208378,n,1,NA
24,Beach,23,Unpred,early,wrong,Short,skye_early_p,2.810606874,0.867887352,3.744105356,6.55471223,7.480759722,0.926047492,2810.606874,867.8873519,3744.105356,6554.71223,7480.759722,926.0474916,n,1,NA
24,Beach,24,Unpred,late,wrong,Short,jake_late_p,2.481745229,0.575741449,3.675903978,6.157649207,6.923117425,0.765468219,2481.745229,575.7414486,3675.903978,6157.649207,6923.117425,765.4682185,n,1,NA
