Participant,Condition,Pred,Match,Length Type,Start Time,Onset of 1st syllable in character name ,Time to say character name ,Time to respond,Start time - time to respond,Onset of 1st syllable - time to respond,Onset of 1st syllable - time to say character name - response time,Start Time ms,Onset of 1st syllable in character name ms,Response Time,Time to Say Character Name,Start time - time to respond ms,Onset of 1st syllable - time to respond ms,RTms,Response?,Disfluent?,Incorrect?
13,3,Pred,Mismatch,Short,1.490579593,5.201483039,0.445,6.219616968,4.729037375,1.018133929,0.573133929,1490.579593,5201.483039,6219.616968,445,4729.037375,1018.133929,573.133929,Yes,,
13,3,Pred,Mismatch,Short,1.474858584,5.532266284,0.399,6.86424356,5.389384975,1.331977275,0.932977275,1474.858584,5532.266284,6864.24356,399,5389.384975,1331.977275,932.9772753,No,,"participants first says no, then corrects herself to yes"
13,3,Pred,Mismatch,Short,1.480245374,5.749305587,0.742,7.200188988,5.719943614,1.450883401,0.708883401,1480.245374,5749.305587,7200.188988,742,5719.943614,1450.883401,708.8834011,Yes,,
13,3,Pred,Mismatch,Short,1.650280066,5.309405117,0.555,6.624489158,4.974209092,1.315084041,0.760084041,1650.280066,5309.405117,6624.489158,555,4974.209092,1315.084041,760.084041,Yes,,
13,3,Pred,Mismatch,Short,1.488283215,5.414609906,0.725,6.592507913,5.104224698,1.177898007,0.452898007,1488.283215,5414.609906,6592.507913,725,5104.224698,1177.898007,452.8980073,Yes,,
13,3,Pred,Mismatch,Short,1.487082058,5.224129218,0.651,6.320190536,4.833108478,1.096061318,0.445061318,1487.082058,5224.129218,6320.190536,651,4833.108478,1096.061318,445.061318,Yes,,
13,3,Pred,Mismatch,Short,1.659625117,5.446877743,0.775,6.864987196,5.205362079,1.418109453,0.643109453,1659.625117,5446.877743,6864.987196,775,5205.362079,1418.109453,643.1094529,Yes,,
13,3,Pred,Mismatch,Short,1.465937456,5.440568172,1.009,7.72940724,6.263469784,2.288839068,1.279839068,1465.937456,5440.568172,7729.40724,1009,6263.469784,2288.839068,1279.839068,Yes,,
13,3,Pred,Mismatch,Short,1.474796859,5.456305814,0.681,6.65816331,5.183366451,1.201857496,0.520857496,1474.796859,5456.305814,6658.16331,681,5183.366451,1201.857496,520.8574958,Yes,,
13,3,Pred,Mismatch,Short,1.488320349,5.477134932,0.531,6.409731017,4.921410668,0.932596086,0.401596086,1488.320349,5477.134932,6409.731017,531,4921.410668,932.5960855,401.5960855,Yes,,
13,3,Pred,Mismatch,Short,1.481738064,5.272963316,0.553,6.380687566,4.898949502,1.107724251,0.554724251,1481.738064,5272.963316,6380.687566,553,4898.949502,1107.724251,554.7242505,Yes,,
13,3,Pred,Mismatch,Short,1.480344746,5.343016382,0.595,6.539232564,5.058887818,1.196216182,0.601216182,1480.344746,5343.016382,6539.232564,595,5058.887818,1196.216182,601.216182,Yes,,
13,3,Pred,Mismatch,Short,1.652863237,5.357993421,0.558,6.461992968,4.809129731,1.103999546,0.545999546,1652.863237,5357.993421,6461.992968,558,4809.129731,1103.999546,545.9995463,Yes,,
13,3,Pred,Mismatch,Short,1.477750444,5.073441141,0.572,6.224266756,4.746516311,1.150825614,0.578825614,1477.750444,5073.441141,6224.266756,572,4746.516311,1150.825614,578.8256142,Yes,,
13,3,Pred,Mismatch,Short,1.642894726,5.249177135,0.647,6.263131885,4.620237159,1.01395475,0.36695475,1642.894726,5249.177135,6263.131885,647,4620.237159,1013.95475,366.9547496,Yes,,
13,3,Pred,Mismatch,Short,1.664488329,5.376909424,0.447,6.357548958,4.69306063,0.980639535,0.533639535,1664.488329,5376.909424,6357.548958,447,4693.06063,980.6395345,533.6395345,Yes,,
13,3,Pred,Mismatch,Short,1.479826014,5.254812842,0.551,6.487461602,5.007635588,1.23264876,0.68164876,1479.826014,5254.812842,6487.461602,551,5007.635588,1232.64876,681.6487601,Yes,,
13,3,Pred,Mismatch,Short,1.456932755,5.418540348,0.707,6.650397892,5.193465137,1.231857544,0.524857544,1456.932755,5418.540348,6650.397892,707,5193.465137,1231.857544,524.8575437,Yes,,
13,3,Pred,Mismatch,Short,1.465812753,5.525917333,0.739,7.023042391,5.557229638,1.497125058,0.758125058,1465.812753,5525.917333,7023.042391,739,5557.229638,1497.125058,758.1250578,Yes,,
13,3,Pred,Mismatch,Short,1.452412373,5.558903736,0.469,6.513957276,5.061544904,0.95505354,0.48605354,1452.412373,5558.903736,6513.957276,469,5061.544904,955.0535402,486.0535402,Yes,,
13,3,Pred,Mismatch,Short,1.636549138,5.211396133,0.399,6.48977993,4.853230792,1.278383796,0.879383796,1636.549138,5211.396133,6489.77993,399,4853.230792,1278.383796,879.3837963,Yes,,
13,3,Pred,Mismatch,Short,1.493391305,5.208438882,0.539,6.232314946,4.738923641,1.023876064,0.484876064,1493.391305,5208.438882,6232.314946,539,4738.923641,1023.876064,484.8760641,Yes,,
13,3,Pred,Mismatch,Short,1.665912136,5.571903339,0.59,6.753503099,5.087590963,1.181599761,0.591599761,1665.912136,5571.903339,6753.503099,590,5087.590963,1181.599761,591.5997607,Yes,,
13,3,Pred,Mismatch,Short,1.659333143,5.317663357,0.715,6.401380639,4.742047496,1.083717282,0.368717282,1659.333143,5317.663357,6401.380639,715,4742.047496,1083.717282,368.7172821,Yes,,"Partcipant speaks on top of ""Help me get Captain Hook"""
13,4,Unpred,Mismatch,Short,1.493809458,5.555469146,0.399,6.745868251,5.252058793,1.190399104,0.791399104,1493.809458,5555.469146,6745.868251,399,5252.058793,1190.399104,791.3991044,No,,
13,4,Unpred,Mismatch,Short,1.479713026,5.185860424,0.445,6.1764436,4.696730574,0.990583176,0.545583176,1479.713026,5185.860424,6176.4436,445,4696.730574,990.5831755,545.5831755,No,,
13,4,Unpred,Mismatch,Short,1.653633345,5.744156075,0.742,7.225207409,5.571574064,1.481051334,0.739051334,1653.633345,5744.156075,7225.207409,742,5571.574064,1481.051334,739.0513336,No,,
13,4,Unpred,Mismatch,Short,1.659459949,5.313741825,0.555,6.418385856,4.758925908,1.104644031,0.549644031,1659.459949,5313.741825,6418.385856,555,4758.925908,1104.644031,549.6440313,No,,
13,4,Unpred,Mismatch,Short,1.492239274,5.22133887,0.651,6.138330574,4.6460913,0.916991704,0.265991704,1492.239274,5221.33887,6138.330574,651,4646.0913,916.9917039,265.9917039,No,,
13,4,Unpred,Mismatch,Short,1.495075637,5.420171353,0.725,6.606295168,5.111219531,1.186123815,0.461123815,1495.075637,5420.171353,6606.295168,725,5111.219531,1186.123815,461.123815,No,,
13,4,Unpred,Mismatch,Short,1.688900514,5.477021779,0.681,6.797386725,5.108486211,1.320364946,0.639364946,1688.900514,5477.021779,6797.386725,681,5108.486211,1320.364946,639.3649461,No,,
13,4,Unpred,Mismatch,Short,1.492182334,5.480953436,0.531,7.233782974,5.74160064,1.752829537,1.221829537,1492.182334,5480.953436,7233.782974,531,5741.60064,1752.829537,1221.829537,No,,
13,4,Unpred,Mismatch,Short,1.480128613,5.380988407,0.595,6.353471661,4.873343049,0.972483254,0.377483254,1480.128613,5380.988407,6353.471661,595,4873.343049,972.4832541,377.4832541,No,,
13,4,Unpred,Mismatch,Short,1.486028773,5.451982626,1.009,6.880422813,5.39439404,1.428440187,0.419440187,1486.028773,5451.982626,6880.422813,1009,5394.39404,1428.440187,419.4401872,No,,
13,4,Unpred,Mismatch,Short,1.658155699,5.433084112,0.775,6.671648356,5.013492658,1.238564244,0.463564244,1658.155699,5433.084112,6671.648356,775,5013.492658,1238.564244,463.5642441,No,,
13,4,Unpred,Mismatch,Short,1.442666305,5.231626691,0.553,6.743761109,5.301094804,1.512134418,0.959134418,1442.666305,5231.626691,6743.761109,553,5301.094804,1512.134418,959.134418,No,,
13,4,Unpred,Mismatch,Short,1.662512963,5.279869016,0.551,6.305595817,4.643082854,1.0257268,0.4747268,1662.512963,5279.869016,6305.595817,551,4643.082854,1025.7268,474.7268004,No,,
13,4,Unpred,Mismatch,Short,1.490863508,5.428627503,0.707,6.746800982,5.255937474,1.318173479,0.611173479,1490.863508,5428.627503,6746.800982,707,5255.937474,1318.173479,611.1734792,No,,
13,4,Unpred,Mismatch,Short,1.494397595,5.373361326,0.447,6.382655686,4.888258091,1.00929436,0.56229436,1494.397595,5373.361326,6382.655686,447,4888.258091,1009.29436,562.2943604,No,,
13,4,Unpred,Mismatch,Short,1.472805205,5.358409461,0.558,6.47179534,4.998990136,1.11338588,0.55538588,1472.805205,5358.409461,6471.79534,558,4998.990136,1113.38588,555.3858795,No,,
13,4,Unpred,Mismatch,Short,1.474927055,5.109300396,0.572,6.203030304,4.728103249,1.093729908,0.521729908,1474.927055,5109.300396,6203.030304,572,4728.103249,1093.729908,521.7299082,No,,
13,4,Unpred,Mismatch,Short,1.490000128,5.275847274,0.647,6.50401186,5.014011732,1.228164586,0.581164586,1490.000128,5275.847274,6504.01186,647,5014.011732,1228.164586,581.164586,No,,
13,4,Unpred,Mismatch,Short,1.480495809,5.607331088,0.469,6.608308155,5.127812347,1.000977068,0.531977068,1480.495809,5607.331088,6608.308155,469,5127.812347,1000.977068,531.9770676,No,,
13,4,Unpred,Mismatch,Short,1.501575834,5.314109001,0.715,6.565961998,5.064386164,1.251852997,0.536852997,1501.575834,5314.109001,6565.961998,715,5064.386164,1251.852997,536.8529974,No,,
13,4,Unpred,Mismatch,Short,1.489323136,5.241014974,0.399,6.658454816,5.16913168,1.417439842,1.018439842,1489.323136,5241.014974,6658.454816,399,5169.13168,1417.439842,1018.439842,No,,
13,4,Unpred,Mismatch,Short,1.490734291,5.544253073,0.739,6.786937663,5.296203372,1.24268459,0.50368459,1490.734291,5544.253073,6786.937663,739,5296.203372,1242.68459,503.6845901,No,,
13,4,Unpred,Mismatch,Short,1.675849947,5.573347139,0.59,6.77073491,5.094884962,1.19738777,0.60738777,1675.849947,5573.347139,6770.73491,590,5094.884962,1197.38777,607.3877702,No,,"Partcipant speaks on top of ""Help me get Captain Hook"""
13,4,Unpred,Mismatch,Short,1.495627533,5.212694552,0.539,6.302879574,4.807252042,1.090185023,0.551185023,1495.627533,5212.694552,6302.879574,539,4807.252042,1090.185023,551.1850227,No,,
14,1,Pred,Match,Short,1.473562259,5.535842039,0.399,7.335949836,5.862387577,1.800107797,1.401107797,1473.562259,5535.842039,7335.949836,399,5862.387577,1800.107797,1401.107797,Yes,,
14,1,Pred,Match,Long,1.653653837,5.378701408,0.948,7.260166113,5.606512275,1.881464705,0.933464705,1653.653837,5378.701408,7260.166113,948,5606.512275,1881.464705,933.464705,Yes,,
14,1,Pred,Match,Long,1.657296123,5.261479724,0.927,7.361361822,5.7040657,2.099882098,1.172882098,1657.296123,5261.479724,7361.361822,927,5704.0657,2099.882098,1172.882098,Yes,,
14,1,Pred,Match,Long,1.659124577,5.287279115,0.824,7.171012106,5.511887529,1.883732991,1.059732991,1659.124577,5287.279115,7171.012106,824,5511.887529,1883.732991,1059.732991,Yes,,
14,1,Pred,Match,Short,1.641122896,5.301760316,0.555,8.012308635,6.371185739,2.710548319,2.155548319,1641.122896,5301.760316,8012.308635,555,6371.185739,2710.548319,2155.548319,Yes,,
14,1,Pred,Match,Short,1.508013564,5.771746979,0.742,8.307322664,6.7993091,2.535575685,1.793575685,1508.013564,5771.746979,8307.322664,742,6799.3091,2535.575685,1793.575685,Yes,,
14,1,Pred,Match,Long,1.655304066,5.262680827,0.81,7.884435522,6.229131455,2.621754695,1.811754695,1655.304066,5262.680827,7884.435522,810,6229.131455,2621.754695,1811.754695,Yes,,
14,1,Pred,Match,Long,1.521137666,5.346811656,0.891,7.37977851,5.858640844,2.032966854,1.141966854,1521.137666,5346.811656,7379.77851,891,5858.640844,2032.966854,1141.966854,Yes,,
14,1,Pred,Match,Long,1.494268511,5.531611641,1.269,8.003792507,6.509523996,2.472180866,1.203180866,1494.268511,5531.611641,8003.792507,1269,6509.523996,2472.180866,1203.180866,Yes,,
14,1,Pred,Match,Short,1.653067558,5.462932674,0.681,7.21946826,5.566400702,1.756535586,1.075535586,1653.067558,5462.932674,7219.46826,681,5566.400702,1756.535586,1075.535586,Yes,,
14,1,Pred,Match,Short,1.490523307,5.427110434,1.009,7.675886347,6.18536304,2.248775913,1.239775913,1490.523307,5427.110434,7675.886347,1009,6185.36304,2248.775913,1239.775913,Yes,,
14,1,Pred,Match,Short,1.474374108,5.468065389,0.775,7.179647366,5.705273258,1.711581977,0.936581977,1474.374108,5468.065389,7179.647366,775,5705.273258,1711.581977,936.5819775,Yes,,
14,1,Pred,Match,Short,1.488444079,5.458941174,0.707,7.276759121,5.788315042,1.817817947,1.110817947,1488.444079,5458.941174,7276.759121,707,5788.315042,1817.817947,1110.817947,Yes,,
14,1,Pred,Match,Long,1.466798207,5.419369199,1.768,8.14915485,6.682356644,2.729785652,0.961785652,1466.798207,5419.369199,8149.15485,1768,6682.356644,2729.785652,961.7856516,Yes,,
14,1,Pred,Match,Long,1.432936163,5.3934455,1.153,7.599220591,6.166284429,2.205775091,1.052775091,1432.936163,5393.4455,7599.220591,1153,6166.284429,2205.775091,1052.775091,Yes,,
14,1,Pred,Match,Short,1.665898002,5.268267944,0.647,6.88565853,5.219760528,1.617390586,0.970390586,1665.898002,5268.267944,6885.65853,647,5219.760528,1617.390586,970.3905861,Yes,,
14,1,Pred,Match,Short,1.477717369,5.376402207,0.447,6.978278757,5.500561388,1.60187655,1.15487655,1477.717369,5376.402207,6978.278757,447,5500.561388,1601.87655,1154.87655,Yes,,
14,1,Pred,Match,Long,1.673467511,5.408325333,1.329,8.009387031,6.33591952,2.601061698,1.272061698,1673.467511,5408.325333,8009.387031,1329,6335.91952,2601.061698,1272.061698,Yes,,
14,1,Pred,Match,Long,1.479216453,5.408384845,0.788,7.435936483,5.95672003,2.027551638,1.239551638,1479.216453,5408.384845,7435.936483,788,5956.72003,2027.551638,1239.551638,Yes,,
14,1,Pred,Match,Short,1.657841295,5.204355825,0.539,6.663954624,5.006113329,1.4595988,0.9205988,1657.841295,5204.355825,6663.954624,539,5006.113329,1459.5988,920.5987995,Yes,,
14,1,Pred,Match,Long,1.474437478,5.465578743,0.959,7.357425308,5.88298783,1.891846565,0.932846565,1474.437478,5465.578743,7357.425308,959,5882.98783,1891.846565,932.8465648,Yes,,
14,1,Pred,Match,Short,1.454042486,5.202439019,0.399,6.237272418,4.783229932,1.034833399,0.635833399,1454.042486,5202.439019,6237.272418,399,4783.229932,1034.833399,635.8333987,Yes,,
14,1,Pred,Match,Short,1.460808792,5.306689038,0.715,6.725201307,5.264392514,1.418512269,0.703512269,1460.808792,5306.689038,6725.201307,715,5264.392514,1418.512269,703.5122686,Yes,,
14,2,Unpred,Match,Long,1.678774051,5.362065295,0.804,8.085483127,6.406709076,2.723417832,1.919417832,1678.774051,5362.065295,8085.483127,804,6406.709076,2723.417832,1919.417832,No,,
14,2,Unpred,Match,Short,1.643698809,5.199810148,0.651,7.226411233,5.582712425,2.026601086,1.375601086,1643.698809,5199.810148,7226.411233,651,5582.712425,2026.601086,1375.601086,No,,
14,2,Unpred,Match,Short,1.512606661,5.452622113,0.725,7.986508862,6.473902201,2.533886749,1.808886749,1512.606661,5452.622113,7986.508862,725,6473.902201,2533.886749,1808.886749,No,,
14,2,Unpred,Match,Short,1.488760972,5.202097152,0.445,7.57809505,6.089334078,2.375997898,1.930997898,1488.760972,5202.097152,7578.09505,445,6089.334078,2375.997898,1930.997898,No,,
14,2,Unpred,Match,Long,1.479657585,5.308838176,0.923,7.735058483,6.255400899,2.426220307,1.503220307,1479.657585,5308.838176,7735.058483,923,6255.400899,2426.220307,1503.220307,No,,
14,2,Unpred,Match,Long,1.434411419,5.525482607,1.273,8.188473296,6.754061878,2.662990689,1.389990689,1434.411419,5525.482607,8188.473296,1273,6754.061878,2662.990689,1389.990689,No,,
14,2,Unpred,Match,Long,1.511585066,5.424606971,0.86,7.94728776,6.435702694,2.522680789,1.662680789,1511.585066,5424.606971,7947.28776,860,6435.702694,2522.680789,1662.680789,No,,"Participant first starts responding ""yes"" then switches to ""no"" in one drawled syllable"
14,2,Unpred,Match,Long,1.502710805,5.186226454,0.98,7.285768257,5.783057453,2.099541803,1.119541803,1502.710805,5186.226454,7285.768257,980,5783.057453,2099.541803,1119.541803,No,,
14,2,Unpred,Match,Long,1.65933539,5.375027284,1.302,7.764182446,6.104847056,2.389155162,1.087155162,1659.33539,5375.027284,7764.182446,1302,6104.847056,2389.155162,1087.155162,No,,
14,2,Unpred,Match,Short,1.46249451,5.245302184,0.553,7.037852162,5.575357652,1.792549978,1.239549978,1462.49451,5245.302184,7037.852162,553,5575.357652,1792.549978,1239.549978,No,,
14,2,Unpred,Match,Short,1.476798104,5.470102962,0.531,7.676420024,6.19962192,2.206317062,1.675317062,1476.798104,5470.102962,7676.420024,531,6199.62192,2206.317062,1675.317062,No,,
14,2,Unpred,Match,Short,1.4838615,5.352937205,0.595,7.305725415,5.821863915,1.95278821,1.35778821,1483.8615,5352.937205,7305.725415,595,5821.863915,1952.78821,1357.78821,No,,
14,2,Unpred,Match,Long,1.51796639,5.46035215,1.177,7.922890062,6.404923672,2.462537912,1.285537912,1517.96639,5460.35215,7922.890062,1177,6404.923672,2462.537912,1285.537912,No,,
14,2,Unpred,Match,Short,1.479079878,5.256932242,0.551,6.923631814,5.444551936,1.666699572,1.115699572,1479.079878,5256.932242,6923.631814,551,5444.551936,1666.699572,1115.699572,No,,
14,2,Unpred,Match,Long,1.640264024,5.336737559,1.108,7.593598102,5.953334079,2.256860543,1.148860543,1640.264024,5336.737559,7593.598102,1108,5953.334079,2256.860543,1148.860543,No,,
14,2,Unpred,Match,Long,1.460689548,5.60528737,1.229,7.790500004,6.329810456,2.185212634,0.956212634,1460.689548,5605.28737,7790.500004,1229,6329.810456,2185.212634,956.2126337,No,,
14,2,Unpred,Match,Short,1.485224558,5.3444292,0.558,7.089085612,5.603861054,1.744656412,1.186656412,1485.224558,5344.4292,7089.085612,558,5603.861054,1744.656412,1186.656412,No,,
14,2,Unpred,Match,Short,1.48028587,5.123893818,0.572,7.206833269,5.726547398,2.082939451,1.510939451,1480.28587,5123.893818,7206.833269,572,5726.547398,2082.939451,1510.939451,No,,
14,2,Unpred,Match,Short,1.50486643,5.606150569,0.469,8.061293218,6.556426788,2.455142649,1.986142649,1504.86643,5606.150569,8061.293218,469,6556.426788,2455.142649,1986.142649,No,,
14,2,Unpred,Match,Long,1.667127267,5.384334815,0.861,7.24293859,5.575811323,1.858603774,0.997603774,1667.127267,5384.334815,7242.93859,861,5575.811323,1858.603774,997.6037743,No,,
14,2,Unpred,Match,Long,1.69080996,5.41707409,0.922,7.385915776,5.695105816,1.968841686,1.046841686,1690.80996,5417.07409,7385.915776,922,5695.105816,1968.841686,1046.841686,No,,
14,2,Unpred,Match,Long,1.455283473,5.35687089,0.931,7.291488863,5.836205391,1.934617973,1.003617973,1455.283473,5356.87089,7291.488863,931,5836.205391,1934.617973,1003.617973,No,,
14,2,Unpred,Match,Short,1.473272714,5.552609297,0.59,6.877149987,5.403877272,1.324540689,0.734540689,1473.272714,5552.609297,6877.149987,590,5403.877272,1324.540689,734.5406893,No,,
14,3,Pred,Mismatch,Short,1.491070468,5.207955858,0.445,7.024297909,5.533227441,1.816342051,1.371342051,1491.070468,5207.955858,7024.297909,445,5533.227441,1816.342051,1371.342051,Yes,,
14,3,Pred,Mismatch,Short,1.481781027,5.550002474,0.399,7.261105714,5.779324687,1.71110324,1.31210324,1481.781027,5550.002474,7261.105714,399,5779.324687,1711.10324,1312.10324,Yes,,
14,3,Pred,Mismatch,Short,1.476911242,5.758797444,0.742,8.365647295,6.888736054,2.606849851,1.864849851,1476.911242,5758.797444,8365.647295,742,6888.736054,2606.849851,1864.849851,Yes,,
14,3,Pred,Mismatch,Short,1.678053522,5.341568178,0.555,7.218002514,5.539948992,1.876434336,1.321434336,1678.053522,5341.568178,7218.002514,555,5539.948992,1876.434336,1321.434336,Yes,,
14,3,Pred,Mismatch,Short,1.488953941,5.412194312,0.725,7.613198655,6.124244714,2.201004343,1.476004343,1488.953941,5412.194312,7613.198655,725,6124.244714,2201.004343,1476.004343,Yes,,
14,3,Pred,Mismatch,Short,1.479976148,5.221587989,0.651,7.0201062,5.540130052,1.798518211,1.147518211,1479.976148,5221.587989,7020.1062,651,5540.130052,1798.518211,1147.518211,Yes,,
14,3,Pred,Mismatch,Short,1.653957143,5.440678207,0.775,7.89823941,6.244282267,2.457561203,1.682561203,1653.957143,5440.678207,7898.23941,775,6244.282267,2457.561203,1682.561203,Yes,,
14,3,Pred,Mismatch,Short,1.478166941,5.458265036,1.009,7.429830655,5.951663714,1.97156562,0.96256562,1478.166941,5458.265036,7429.830655,1009,5951.663714,1971.56562,962.5656197,Yes,,
14,3,Pred,Mismatch,Short,1.48898164,5.465264753,0.681,7.683544881,6.194563241,2.218280129,1.537280129,1488.98164,5465.264753,7683.544881,681,6194.563241,2218.280129,1537.280129,Yes,,
14,3,Pred,Mismatch,Short,1.476943182,5.468030408,0.531,7.303674693,5.826731511,1.835644285,1.304644285,1476.943182,5468.030408,7303.674693,531,5826.731511,1835.644285,1304.644285,Yes,,
14,3,Pred,Mismatch,Short,1.474459025,5.263828043,0.553,6.814554441,5.340095416,1.550726398,0.997726398,1474.459025,5263.828043,6814.554441,553,5340.095416,1550.726398,997.726398,Yes,,
14,3,Pred,Mismatch,Short,1.448780879,5.334391337,0.595,7.239714794,5.790933914,1.905323456,1.310323456,1448.780879,5334.391337,7239.714794,595,5790.933914,1905.323456,1310.323456,Yes,,
14,3,Pred,Mismatch,Short,1.660398419,5.374765138,0.558,7.216849446,5.556451027,1.842084308,1.284084308,1660.398419,5374.765138,7216.849446,558,5556.451027,1842.084308,1284.084308,Yes,,
14,3,Pred,Mismatch,Short,1.49772254,5.10929499,0.572,7.1556497,5.65792716,2.04635471,1.47435471,1497.72254,5109.29499,7155.6497,572,5657.92716,2046.35471,1474.35471,Yes,,
14,3,Pred,Mismatch,Short,1.628838647,5.246913775,0.647,6.978078861,5.349240214,1.731165086,1.084165086,1628.838647,5246.913775,6978.078861,647,5349.240214,1731.165086,1084.165086,Yes,,
14,3,Pred,Mismatch,Short,1.674623533,5.396446851,0.447,7.223856009,5.549232476,1.827409158,1.380409158,1674.623533,5396.446851,7223.856009,447,5549.232476,1827.409158,1380.409158,Yes,,
14,3,Pred,Mismatch,Short,1.478070427,5.26076496,0.551,7.275327032,5.797256605,2.014562072,1.463562072,1478.070427,5260.76496,7275.327032,551,5797.256605,2014.562072,1463.562072,Yes,,
14,3,Pred,Mismatch,Short,1.478629492,5.451881664,0.707,7.215708563,5.737079071,1.763826899,1.056826899,1478.629492,5451.881664,7215.708563,707,5737.079071,1763.826899,1056.826899,Yes,,
14,3,Pred,Mismatch,Short,1.486329784,5.541022612,0.739,7.01845851,5.532128726,1.477435898,0.738435898,1486.329784,5541.022612,7018.45851,739,5532.128726,1477.435898,738.4358984,Yes,,
14,3,Pred,Mismatch,Short,1.485942362,5.593375675,0.469,6.909938495,5.423996133,1.31656282,0.84756282,1485.942362,5593.375675,6909.938495,469,5423.996133,1316.56282,847.5628198,Yes,,
14,3,Pred,Mismatch,Short,1.681014159,5.219448037,0.399,6.737647872,5.056633713,1.518199835,1.119199835,1681.014159,5219.448037,6737.647872,399,5056.633713,1518.199835,1119.199835,Yes,,
14,3,Pred,Mismatch,Short,1.476272678,5.185891361,0.539,6.585858921,5.109586244,1.39996756,0.86096756,1476.272678,5185.891361,6585.858921,539,5109.586244,1399.96756,860.9675604,Yes,,
14,3,Pred,Mismatch,Short,1.652119078,5.563959288,0.59,6.981382402,5.329263324,1.417423114,0.827423114,1652.119078,5563.959288,6981.382402,590,5329.263324,1417.423114,827.4231141,Yes,,
14,3,Pred,Mismatch,Short,1.647378239,5.30592778,0.715,6.726305837,5.078927597,1.420378057,0.705378057,1647.378239,5305.92778,6726.305837,715,5078.927597,1420.378057,705.3780569,Yes,,
14,4,Unpred,Mismatch,Short,1.433584938,5.515100878,0.399,8.284726808,6.85114187,2.76962593,2.37062593,1433.584938,5515.100878,8284.726808,399,6851.14187,2769.62593,2370.62593,No,,
14,4,Unpred,Mismatch,Short,1.496196998,5.224256869,0.445,7.53870296,6.042505963,2.314446091,1.869446091,1496.196998,5224.256869,7538.70296,445,6042.505963,2314.446091,1869.446091,No,,
14,4,Unpred,Mismatch,Short,1.637968313,5.749024889,0.742,8.045949738,6.407981425,2.296924849,1.554924849,1637.968313,5749.024889,8045.949738,742,6407.981425,2296.924849,1554.924849,No,,
14,4,Unpred,Mismatch,Short,1.651582384,5.308436636,0.555,7.928375693,6.276793309,2.619939057,2.064939057,1651.582384,5308.436636,7928.375693,555,6276.793309,2619.939057,2064.939057,No,,
14,4,Unpred,Mismatch,Short,1.490249288,5.207732012,0.651,7.371545984,5.881296696,2.163813972,1.512813972,1490.249288,5207.732012,7371.545984,651,5881.296696,2163.813972,1512.813972,No,,
14,4,Unpred,Mismatch,Short,1.489481972,5.428629003,0.725,8.593224652,7.10374268,3.164595649,2.439595649,1489.481972,5428.629003,8593.224652,725,7103.74268,3164.595649,2439.595649,No,,
14,4,Unpred,Mismatch,Short,1.648513102,5.44361735,0.681,8.143822017,6.495308914,2.700204667,2.019204667,1648.513102,5443.61735,8143.822017,681,6495.308914,2700.204667,2019.204667,No,,
14,4,Unpred,Mismatch,Short,1.504876369,5.487858404,0.531,8.11392622,6.609049852,2.626067816,2.095067816,1504.876369,5487.858404,8113.92622,531,6609.049852,2626.067816,2095.067816,No,,
14,4,Unpred,Mismatch,Short,1.497817104,5.376665548,0.595,7.367980719,5.870163616,1.991315171,1.396315171,1497.817104,5376.665548,7367.980719,595,5870.163616,1991.315171,1396.315171,No,,
14,4,Unpred,Mismatch,Short,1.458430301,5.424754083,1.009,7.616337447,6.157907146,2.191583364,1.182583364,1458.430301,5424.754083,7616.337447,1009,6157.907146,2191.583364,1182.583364,No,,
14,4,Unpred,Mismatch,Short,1.653427624,5.448037905,0.775,7.107813345,5.454385722,1.65977544,0.88477544,1653.427624,5448.037905,7107.813345,775,5454.385722,1659.77544,884.77544,No,,
14,4,Unpred,Mismatch,Short,1.504347364,5.269660078,0.553,7.429362856,5.925015491,2.159702777,1.606702777,1504.347364,5269.660078,7429.362856,553,5925.015491,2159.702777,1606.702777,No,,
14,4,Unpred,Mismatch,Short,1.661459625,5.267780989,0.551,7.257032986,5.595573362,1.989251998,1.438251998,1661.459625,5267.780989,7257.032986,551,5595.573362,1989.251998,1438.251998,No,,
14,4,Unpred,Mismatch,Short,1.497619817,5.433577427,0.707,7.792523641,6.294903824,2.358946214,1.651946214,1497.619817,5433.577427,7792.523641,707,6294.903824,2358.946214,1651.946214,No,,
14,4,Unpred,Mismatch,Short,1.489618092,5.366421986,0.447,7.215168978,5.725550885,1.848746992,1.401746992,1489.618092,5366.421986,7215.168978,447,5725.550885,1848.746992,1401.746992,No,,
14,4,Unpred,Mismatch,Short,1.470660713,5.358836037,0.558,7.565638248,6.094977535,2.206802211,1.648802211,1470.660713,5358.836037,7565.638248,558,6094.977535,2206.802211,1648.802211,No,,
14,4,Unpred,Mismatch,Short,1.479333529,5.121619637,0.572,7.493497975,6.014164445,2.371878337,1.799878337,1479.333529,5121.619637,7493.497975,572,6014.164445,2371.878337,1799.878337,No,,
14,4,Unpred,Mismatch,Short,1.493265387,5.277931927,0.647,7.286378515,5.793113128,2.008446588,1.361446588,1493.265387,5277.931927,7286.378515,647,5793.113128,2008.446588,1361.446588,No,,
14,4,Unpred,Mismatch,Short,1.465421794,5.597244364,0.469,7.180697325,5.715275531,1.583452961,1.114452961,1465.421794,5597.244364,7180.697325,469,5715.275531,1583.452961,1114.452961,No,,
